phase,run_name,world_count,route_length,budget_ratio,composition_accuracy_mean,composition_accuracy_std,composition_accuracy_count,route_route_table_accuracy_mean,route_route_table_accuracy_std,route_route_table_accuracy_count,composition_route_gap_mean,composition_route_gap_std,composition_route_gap_count,top1_world_accuracy_mean,top1_world_accuracy_std,top1_world_accuracy_count,composition_mean_world_margin_mean,composition_mean_world_margin_std,composition_mean_world_margin_count,composition_mean_wrong_world_activation_mean,composition_mean_wrong_world_activation_std,composition_mean_wrong_world_activation_count,composition_mean_correct_margin_mean,composition_mean_correct_margin_std,composition_mean_correct_margin_count,used_edge_fraction_mean,used_edge_fraction_std,used_edge_fraction_count,stored_edge_count_mean,stored_edge_count_std,stored_edge_count_count,continuous_decode_accuracy_mean,continuous_decode_accuracy_std,continuous_decode_accuracy_count,decoded_start_accuracy_observed_mean,decoded_start_accuracy_observed_std,decoded_start_accuracy_observed_count
capacity_pressure,exp13_strong_consolidation,8,4,0.75,0.759375,0.003949414293776823,5,0.7611979166666667,0.0023653518391386387,5,0.001822916666666674,0.00586660433649414,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.4139307829268548,0.0,5,0.75,0.0,5,576.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,8,4,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.6911787829268548,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,8,4,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.6911787829268548,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,8,8,0.25,0.27239583333333334,0.007036070878180371,5,0.27734375,0.0037961926398732268,5,0.004947916666666663,0.0063388861690823325,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,0.6293228946142374,0.0,5,0.25,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,8,8,0.5,0.5161458333333333,0.0042790824805091126,5,0.51796875,0.0036131346160186636,5,0.001822916666666674,0.0069267896240991726,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.0750607907505283,0.0,5,0.5,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,8,8,0.75,0.7557291666666666,0.0033954179193763667,5,0.7611979166666667,0.0023653518391386387,5,0.005468750000000022,0.005478042699990266,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.4139307829268548,0.0,5,0.75,0.0,5,576.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,8,8,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.6911787829268548,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,8,8,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.6911787829268548,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,8,12,0.25,0.26875,0.003395417919376383,5,0.27734375,0.0037961926398732268,5,0.008593750000000011,0.006926789624099141,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,0.6293228946142374,0.0,5,0.25,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,8,12,0.5,0.5125,0.006217362701204809,5,0.51796875,0.0036131346160186636,5,0.005468749999999978,0.0073310876355517154,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.0750607907505283,0.0,5,0.5,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,8,12,0.75,0.7546875,0.0033954179193764066,5,0.7611979166666667,0.0023653518391386387,5,0.006510416666666674,0.0030536560936350377,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.4139307829268548,0.0,5,0.75,0.0,5,576.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,8,12,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.6911787829268548,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,8,12,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.6911787829268548,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,1,0.25,0.2755208333333333,0.00641862372076365,5,0.27252604166666666,0.001350028733940637,5,-0.002994791666666663,0.0065525977292115265,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.4721948559032294,0.0,5,0.25,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,1,0.5,0.515625,0.0020587745183388165,5,0.51484375,0.002409733792099185,5,-0.0007812500000000222,0.0026605230132425136,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.228786908749697,0.0,5,0.5,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,1,0.75,0.7591145833333333,0.0030536560936350403,5,0.7578125,0.0010293872591694059,5,-0.0013020833333333259,0.002723502690540582,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.6731907116669156,0.0,5,0.75,0.0,5,1152.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,1,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.972930573453539,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,1,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.972930573453539,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,4,0.25,0.2729166666666667,0.009726484060928686,5,0.27252604166666666,0.001350028733940637,5,-0.0003906250000000111,0.010341115994563692,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.4721948559032294,0.0,5,0.25,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,4,0.5,0.5140625,0.006914540649662365,5,0.51484375,0.002409733792099185,5,0.00078125,0.006335541992553588,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.228786908749697,0.0,5,0.5,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,4,0.75,0.7565104166666667,0.004013290366516228,5,0.7578125,0.0010293872591694059,5,0.0013020833333333259,0.0034756114101664112,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.6731907116669156,0.0,5,0.75,0.0,5,1152.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,4,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.972930573453539,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,4,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.972930573453539,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,8,0.25,0.2723958333333333,0.007331087635551687,5,0.27252604166666666,0.001350028733940637,5,0.00013020833333333704,0.007357058899227434,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.4721948559032294,0.0,5,0.25,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,8,0.5,0.51484375,0.00456658279082037,5,0.51484375,0.002409733792099185,5,0.0,0.005581519596185621,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.228786908749697,0.0,5,0.5,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,8,0.75,0.75859375,0.003518035439090144,5,0.7578125,0.0010293872591694059,5,-0.00078125,0.003944044591369999,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.6731907116669156,0.0,5,0.75,0.0,5,1152.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,8,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.972930573453539,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,8,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.972930573453539,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,12,0.25,0.26979166666666665,0.0028228493995675467,5,0.27252604166666666,0.001350028733940637,5,0.002734375,0.0037229110561187045,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,1.4721948559032292,0.0,5,0.25,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,12,0.5,0.5122395833333333,0.002178802152432524,5,0.51484375,0.002409733792099185,5,0.0026041666666666518,0.003768176075127047,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.2287869087496968,0.0,5,0.5,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,12,0.75,0.75625,0.004055315495415977,5,0.7578125,0.0010293872591694059,5,0.0015625,0.0037000708954121266,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.6731907116669142,0.0,5,0.75,0.0,5,1152.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,12,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.9729305734535387,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,16,12,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,2.9729305734535387,0.0,5,1.0,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,1,0.25,0.27291666666666664,0.00410207916719358,5,0.2723307291666667,0.003210962316577537,5,-0.0005859375,0.004411978290515577,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,4.888724926173075,0.0,5,0.25,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,1,0.5,0.5153645833333333,0.003524054323626145,5,0.5143880208333333,0.002775530435845284,5,-0.0009765625000000221,0.0032470601144629152,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,7.11387206862711,0.0,5,0.5,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,1,0.75,0.7578125,0.0029477165163207795,5,0.7570963541666667,0.0011134525635733904,5,-0.0007161458333333481,0.0024294411662819384,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,7.886572841655149,0.0,5,0.75,0.0,5,2304.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,1,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,8.238250328630839,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,1,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,8.238250328630839,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,4,0.25,0.2734375,0.0031894397692489294,5,0.2723307291666667,0.003210962316577537,5,-0.001106770833333348,0.004929249669652843,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,4.888724926173075,0.0,5,0.25,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,4,0.5,0.5151041666666666,0.0022269051271467575,5,0.5143880208333333,0.002775530435845284,5,-0.0007161458333333037,0.00329886095316619,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,7.11387206862711,0.0,5,0.5,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,4,0.75,0.758984375,0.001920297031738653,5,0.7570963541666667,0.0011134525635733904,5,-0.0018880208333333704,0.0025569449071166012,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,7.886572841655149,0.0,5,0.75,0.0,5,2304.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,4,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,8.238250328630839,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,4,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,8.238250328630839,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,8,0.25,0.27473958333333337,0.003879028414001647,5,0.2723307291666667,0.003210962316577537,5,-0.002408854166666674,0.0048315450933802215,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,4.888724926173075,0.0,5,0.25,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,8,0.5,0.515234375,0.0016977089596882029,5,0.5143880208333333,0.002775530435845284,5,-0.0008463541666666518,0.0028059065025403387,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,7.11387206862711,0.0,5,0.5,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,8,0.75,0.7580729166666667,0.002329237476562271,5,0.7570963541666667,0.0011134525635733904,5,-0.0009765625000000221,0.002290242070226268,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,7.886572841655149,0.0,5,0.75,0.0,5,2304.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,8,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,8.238250328630839,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,8,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,8.238250328630839,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,12,0.25,0.2755208333333333,0.003235618135361762,5,0.2723307291666667,0.003210962316577537,5,-0.003190104166666674,0.0033466961360611733,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,4.888724926173075,0.0,5,0.25,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,12,0.5,0.5173177083333333,0.002374294600105559,5,0.5143880208333333,0.002775530435845284,5,-0.0029296875,0.002902434000671704,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,7.11387206862711,0.0,5,0.5,0.0,5,1536.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,12,0.75,0.7579427083333334,0.0026605230132425786,5,0.7570963541666667,0.0011134525635733904,5,-0.0008463541666666963,0.0019064518833784442,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,7.886572841655149,0.0,5,0.75,0.0,5,2304.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,12,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,8.238250328630839,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_strong_consolidation,32,12,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.1999999999999997,0.0,5,0.0,0.0,5,8.238250328630839,0.0,5,1.0,0.0,5,3072.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,1,0.25,0.284375,0.021663160774047296,5,0.28177083333333336,0.010318548310499458,5,-0.002604166666666663,0.0150727043005081,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.30989083781250004,0.0,5,0.25,0.0,5,96.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,1,0.5,0.5229166666666666,0.015005062803008255,5,0.5203125,0.009095963123215112,5,-0.0026041666666666518,0.008637043724883815,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.6008681503125,0.0,5,0.5,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,1,0.75,0.7625,0.010800229871524871,5,0.7598958333333333,0.0064843227072857975,5,-0.002604166666666674,0.009389456446520795,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.8779894003125,0.0,5,0.75,0.0,5,288.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,1,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.1457394003125,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,1,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.1457394003125,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,4,0.25,0.265625,0.005208333333333308,5,0.28177083333333336,0.010318548310499458,5,0.01614583333333334,0.007226269232037302,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.30989083781250004,0.0,5,0.25,0.0,5,96.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,4,0.5,0.5135416666666667,0.005938413672391319,5,0.5203125,0.009095963123215112,5,0.006770833333333326,0.008152331167968005,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.6008681503125,0.0,5,0.5,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,4,0.75,0.7552083333333334,0.0036828478186799025,5,0.7598958333333333,0.0064843227072857975,5,0.004687499999999978,0.007457198470456448,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.8779894003125,0.0,5,0.75,0.0,5,288.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,4,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.1457394003125,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,4,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.1457394003125,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,8,0.25,0.28229166666666666,0.012434725402409703,5,0.28177083333333336,0.010318548310499458,5,-0.000520833333333326,0.01661368532055894,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.30989083781250004,0.0,5,0.25,0.0,5,96.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,8,0.5,0.525,0.012968645414571595,5,0.5203125,0.009095963123215112,5,-0.0046875,0.01750805866038711,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.6008681503125,0.0,5,0.5,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,8,0.75,0.7645833333333334,0.010673907047874577,5,0.7598958333333333,0.0064843227072857975,5,-0.004687500000000022,0.014311074650035486,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.8779894003125,0.0,5,0.75,0.0,5,288.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,8,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.1457394003125,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,8,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.1457394003125,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,12,0.25,0.2677083333333333,0.009461407356554685,5,0.28177083333333336,0.010318548310499458,5,0.01406250000000001,0.006536406457297463,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.30989083781250004,0.0,5,0.25,0.0,5,96.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,12,0.5,0.5125,0.0046584749531245325,5,0.5203125,0.009095963123215112,5,0.0078125,0.006378879538497871,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.6008681503125,0.0,5,0.5,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,12,0.75,0.7541666666666667,0.002329237476562275,5,0.7598958333333333,0.0064843227072857975,5,0.00572916666666663,0.00789882858755371,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.8779894003125,0.0,5,0.75,0.0,5,288.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,12,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.1457394003125,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,4,12,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.1457394003125,0.0,5,1.0,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,1,0.25,0.2739583333333333,0.009095963123215095,5,0.27734375,0.0037961926398732268,5,0.003385416666666674,0.006549362677062138,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.3547573543147251,0.0,5,0.25,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,1,0.5,0.5151041666666667,0.00745719847045641,5,0.51796875,0.0036131346160186636,5,0.0028645833333333258,0.008204158334387177,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.6712940486255997,0.0,5,0.5,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,1,0.75,0.7578125,0.005823093691405719,5,0.7611979166666667,0.0023653518391386387,5,0.003385416666666674,0.004178855868719093,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.9607260518558295,0.0,5,0.75,0.0,5,576.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,1,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.2320141768558295,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,1,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.2320141768558295,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,4,0.25,0.27239583333333334,0.005400114935762423,5,0.27734375,0.0037961926398732268,5,0.004947916666666663,0.00547804269999026,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.3547573543147251,0.0,5,0.25,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,4,0.5,0.5171875,0.005076455387921368,5,0.51796875,0.0036131346160186636,5,0.0007812499999999778,0.006418623720763663,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.6712940486255997,0.0,5,0.5,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,4,0.75,0.759375,0.003949414293776823,5,0.7611979166666667,0.0023653518391386387,5,0.001822916666666674,0.00586660433649414,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.9607260518558295,0.0,5,0.75,0.0,5,576.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,4,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.2320141768558295,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,4,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.2320141768558295,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,8,0.25,0.27239583333333334,0.007036070878180371,5,0.27734375,0.0037961926398732268,5,0.004947916666666663,0.0063388861690823325,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.3547573543147251,0.0,5,0.25,0.0,5,192.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,8,0.5,0.5161458333333333,0.0042790824805091126,5,0.51796875,0.0036131346160186636,5,0.001822916666666674,0.0069267896240991726,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.6712940486255997,0.0,5,0.5,0.0,5,384.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,8,0.75,0.7557291666666666,0.0033954179193763667,5,0.7611979166666667,0.0023653518391386387,5,0.005468750000000022,0.005478042699990266,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,0.9607260518558295,0.0,5,0.75,0.0,5,576.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,8,1.0,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.2320141768558295,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
capacity_pressure,exp13_world_gated_plasticity,8,8,1.25,1.0,0.0,5,1.0,0.0,5,0.0,0.0,5,1.0,0.0,5,1.0999999999999999,0.0,5,0.0,0.0,5,1.2320141768558295,0.0,5,1.0,0.0,5,768.0,0.0,5,,,0,,,0
